apascal,50,0.8207464199870741,0.006352490097213012,0.8207464199870741,0.006352490097213012
bank-additional-full_normalised,50,0.6811459225719854,0.0034006894208776233,0.6811459225719854,0.0034006894208776233
lung-1vs5,128,0.9423661071143087,0.018859487901593756,0.9423661071143087,0.018859487901593756
secom,64,0.5164651138335349,0.008283646579793299,0.5164651138335349,0.008283646579793299
probe,16,0.997284395632194,7.160053345122725e-05,0.997284395632194,7.160053345122725e-05
secom,64,0.5150378130641289,0.007294918102013963,0.5150378130641289,0.007294918102013963
u2r,16,0.9769235450064052,0.002300586599214777,0.9769235450064052,0.002300586599214777
ad,128,0.8495744165803961,0.003562881848921219,0.8495744165803961,0.003562881848921219
census,50,0.5597880237187056,0.007627066944690064,0.5597880237187056,0.007627066944690064
